tenant_id,unit_id,name,income,credit_score,lease_start
e8393374,PROP_027_U055,Mr. William Bolton,94905,674,2025-05-29
130f65b1,PROP_027_U056,Anthony Tran,188059,770,2025-08-08
f72cfcd7,PROP_027_U057,Melissa Wallace,134026,676,2024-02-26
4c491094,PROP_027_U058,Jon Cruz,147820,698,2025-07-24
db3926c7,PROP_027_U059,Terry Banks,133953,672,2024-02-07
7c0dc1fe,PROP_027_U060,David Brown,120589,659,2024-12-29
5649e918,PROP_027_U061,Eric Robertson,114354,693,2024-04-07
936b7bc3,PROP_027_U062,Julie Owens,153287,677,2025-12-11
8db5b968,PROP_027_U063,Theresa Cox,92290,679,2025-07-04
73166e1a,PROP_027_U064,Sharon Lewis,115696,634,2024-07-27
a4ccef30,PROP_027_U065,Michael Cole,283469,679,2024-09-29
15239e95,PROP_027_U066,Nicholas Smith,55737,661,2024-01-28
80dcd64a,PROP_027_U067,James Barnes,22483,695,2025-09-29
bcb4b93a,PROP_027_U069,Edward Brown,155655,645,2024-03-21
dfbd69db,PROP_027_U070,Carol Thompson,117586,651,2025-08-29
21062ff9,PROP_027_U071,Elizabeth Beck,144786,704,2025-04-26
ba484bb0,PROP_027_U072,Michelle Wallace,291350,687,2025-11-09
d3dc0825,PROP_028_U000,William Fitzgerald,166112,785,2025-10-26
b9d8cd04,PROP_028_U001,Andrea Wagner,132673,762,2024-02-25
749659d9,PROP_028_U002,Monica Burns,183488,670,2024-06-25
16684c95,PROP_028_U003,Emily Butler,197779,671,2025-05-07
e199711b,PROP_028_U004,Donald Petersen,130697,723,2024-02-11
b5dde6ae,PROP_028_U005,Susan Calhoun,321202,703,2025-01-30
1f4e0dd0,PROP_028_U006,Karen Shannon,25616,653,2025-01-18
0cf9ee10,PROP_028_U007,Norma Lopez,131309,696,2025-11-25
041ee2b3,PROP_028_U008,Heidi Gregory,393260,712,2024-03-15
78c154ac,PROP_028_U009,Anthony Wilson,192411,672,2025-04-30
e21e26a4,PROP_028_U010,Steven Kelly,96318,762,2025-09-01
a2e39541,PROP_028_U011,Benjamin Johnson,299567,707,2024-12-09
900ef3a1,PROP_028_U012,Crystal Jensen,106183,660,2025-08-29
f610fb30,PROP_028_U013,Kayla Morris,611398,689,2024-07-17
e7c3379b,PROP_028_U014,Larry Williams,191557,681,2024-02-21
5b9cc641,PROP_028_U015,Abigail Rodriguez,144869,735,2025-02-12
c1bb470c,PROP_028_U016,Paul Thomas,119618,611,2025-08-15
6712bc9c,PROP_028_U017,Kevin Nguyen,211828,689,2025-11-06
f7b7d726,PROP_028_U018,Jasmine Lindsey,186445,723,2024-07-21
af130712,PROP_028_U019,Antonio Bowman,206430,619,2025-09-23
e8255480,PROP_028_U020,Dale Hancock,340056,679,2024-12-12
339a5c35,PROP_028_U021,Carl Mcgee,132121,642,2024-11-11
18ce1edb,PROP_028_U023,Brandon Mason,293662,712,2024-04-19
cf050ab8,PROP_028_U024,Casey Morrison,248129,674,2024-03-03
08f4872c,PROP_028_U025,James Leon,290816,746,2025-01-15
7919da67,PROP_028_U026,Tony Clark,151443,710,2024-10-11
dd4baa7a,PROP_028_U027,Brandon Mack,375335,653,2025-06-09
1436f7da,PROP_028_U028,Rebecca Pearson,222144,619,2025-10-29
47a655c1,PROP_028_U029,Christopher Moore,183184,773,2024-12-29
159978ea,PROP_028_U030,Kathleen Campbell,307244,706,2024-11-09
284b9350,PROP_028_U031,Phillip Salazar,201305,742,2025-01-13
80e9fcb0,PROP_028_U032,Robert Murphy,246699,717,2024-09-17
4e75f754,PROP_028_U033,Matthew Douglas,298544,691,2024-04-04
a19e547d,PROP_028_U034,Adrian Gonzales,223456,648,2025-07-20
25756d7c,PROP_028_U035,Gina Garcia,214299,651,2024-03-28
68fa5b5f,PROP_028_U036,Tara Parks,393946,644,2025-06-06
05396719,PROP_028_U037,Nicole Gordon MD,161344,735,2025-04-15
7cefd51e,PROP_028_U038,Kimberly Adams,35418,714,2024-08-02
aa214b3c,PROP_028_U039,Stephanie Solis,37396,647,2024-03-02
a29bf244,PROP_029_U000,Carrie Jones,134409,663,2024-06-08
c9e91b64,PROP_029_U001,George Taylor,213239,706,2024-03-08
401876fd,PROP_029_U002,John Johnson,186722,681,2025-11-06
9db30c99,PROP_029_U003,Valerie Serrano,24895,751,2024-05-01
a8a3ef7a,PROP_029_U004,Gerald Taylor,52688,752,2025-01-24
6ad2528c,PROP_029_U005,Kelly Murray,131100,709,2025-04-03
f9842f14,PROP_029_U006,April Hernandez,142532,723,2024-04-13
2ad9f35b,PROP_029_U007,Cindy Hernandez,238468,701,2024-05-03
2a12bbf0,PROP_029_U008,Kyle Pollard,22743,633,2025-09-15
c4903892,PROP_029_U009,Alexandria Wilson,53568,735,2024-01-29
717755a2,PROP_029_U010,Larry Jarvis,24009,700,2024-05-02
0345beff,PROP_029_U011,Tammie Rodriguez,80964,661,2024-01-26
cd0b4812,PROP_029_U012,Nicholas Blankenship,202852,705,2025-04-08
5dfd1d91,PROP_029_U013,Mrs. Carly Mclaughlin MD,108506,653,2024-05-15
b4cb7c19,PROP_029_U015,Robert Jenkins,76035,687,2024-06-12
b5a99335,PROP_029_U016,John Durham,111340,710,2025-07-06
2b5708bc,PROP_029_U017,Brandon Wade,188611,769,2024-01-18
438536fe,PROP_029_U018,Robert Smith,195251,708,2025-04-10
34f6364b,PROP_029_U019,Robert Wood,145645,749,2024-02-09
da943484,PROP_029_U020,Kelsey Butler,212728,661,2024-09-26
eb66d1df,PROP_029_U021,Katherine Austin,71510,699,2024-02-25
7dce216a,PROP_029_U022,Kristin Paul,194840,669,2025-12-05
999517c7,PROP_029_U023,Carrie Barry,166963,721,2025-12-16
81a3c14e,PROP_029_U024,Jennifer Lopez,223271,679,2025-09-08
46bc70cd,PROP_029_U025,Sandra Gray,76886,627,2025-03-26
172c88c3,PROP_029_U026,Daniel Welch,172087,710,2024-12-17
f048f365,PROP_029_U027,David Murphy,190922,742,2024-04-30
188de0fd,PROP_029_U030,Matthew Klein,198510,668,2025-08-22
e81c3c9b,PROP_029_U031,Gina Patel,87214,650,2024-11-27
189b2d08,PROP_029_U032,Sherri Lopez,157123,679,2025-09-05
7352bae6,PROP_029_U034,Heidi Larson,162336,714,2024-03-25
2e3e9d15,PROP_029_U035,Alexandria Dorsey,210768,701,2025-12-26
cfc1582a,PROP_029_U036,Gina Sparks,394203,743,2025-12-09
25fc710b,PROP_029_U037,Phillip Hall,132194,732,2025-05-19
d77a78f7,PROP_029_U038,Mrs. Lindsey Jimenez,136806,608,2024-02-15
9c6d04c5,PROP_029_U039,Mark Mendez,78397,667,2024-07-09
7417e8f4,PROP_029_U040,Sandra Escobar,153788,710,2024-09-26
0207c286,PROP_029_U042,Scott George,186780,691,2025-04-26
6ba5a4b3,PROP_029_U043,Michael White,58835,712,2025-05-04
108f02c5,PROP_029_U044,Nicholas Bailey,225789,688,2024-06-12
27bd7855,PROP_029_U045,Amber Mccarty,117436,789,2024-05-29
b3a40695,PROP_029_U046,Mrs. Caitlin Brown,232923,718,2025-08-20
ff0d001f,PROP_029_U047,Tina Mendoza,155121,730,2025-03-17
710d083d,PROP_029_U048,Kathleen Bailey,27582,649,2025-02-15
cc3cdfa3,PROP_029_U050,Susan Lyons,196964,645,2025-12-18
f6077b3e,PROP_029_U051,Kristen Miller,135729,603,2024-12-04
9effef42,PROP_029_U052,Teresa Ramos,59903,667,2024-04-24
41688fc6,PROP_029_U053,Rebecca Smith,140200,714,2025-03-05
47886e93,PROP_029_U054,Edwin Fisher,90203,796,2024-01-29
907e6c5d,PROP_029_U055,Rodney Bowers,218831,749,2025-04-27
4fb7b514,PROP_029_U056,Shannon Cain,189605,724,2025-11-16
82a75f6f,PROP_029_U057,John Wolf,167485,802,2025-03-28
19b1794c,PROP_029_U058,Justin Stone,256339,665,2025-10-29
3ef2a61d,PROP_029_U059,Christine Torres,139888,611,2025-04-11
77fb11a0,PROP_029_U060,Holly Martin,142833,596,2024-08-10
b6204630,PROP_029_U061,Earl Smith,68398,615,2025-11-13
69f97b3c,PROP_029_U062,Katelyn Scott,103175,766,2025-06-02
10f63308,PROP_029_U063,Ryan Powell,295978,630,2025-06-25
5d2aa774,PROP_029_U065,Christopher Vasquez,143901,616,2024-07-02
c0fe05d0,PROP_029_U066,William Guzman,142929,675,2025-10-12
68a9c8c9,PROP_029_U067,Beth Collins,92474,797,2025-10-23
50d3aad2,PROP_029_U068,Nicole Terry,26069,819,2025-01-27
ad6a067d,PROP_029_U069,Gabriella Ochoa,148049,694,2024-03-26
be52170e,PROP_029_U070,Charles Rojas,190131,642,2024-01-19
416a2b69,PROP_029_U071,Desiree Johnson,136196,720,2024-09-20
c0de489c,PROP_029_U073,Sandy Roach,92757,785,2024-02-26
7f44985d,PROP_029_U074,Wendy Hall,150566,683,2024-11-03
fc369eab,PROP_029_U075,Darren Thomas,184925,805,2025-11-15
affc7f41,PROP_029_U076,Roger Vargas,257376,635,2025-04-11
a8c9d8c6,PROP_029_U077,Jessica Carney,203743,676,2025-06-07
0cea954b,PROP_029_U078,Kelly Ibarra,112997,747,2024-06-23
8de6a473,PROP_029_U079,Jessica Harrison,316669,705,2024-08-16
65a988c6,PROP_029_U080,Emily Romero,125186,695,2024-08-18
f230271e,PROP_029_U081,Michelle Cannon,132242,673,2025-12-26
a87f6b2b,PROP_029_U082,Jose Fuentes,242134,608,2024-09-25
f94eacbd,PROP_029_U083,Robert Gibson,23092,734,2025-03-19
62460024,PROP_029_U085,Tiffany Lyons,149531,741,2025-12-06
f036dd29,PROP_029_U087,Pamela Lee,142700,729,2024-01-27
03edeb49,PROP_029_U088,Brittany Dixon,115953,816,2024-04-03
12f3a0c6,PROP_029_U089,Jorge Ray,218290,748,2025-05-15
0ff6f5c7,PROP_029_U090,Molly Jimenez,252370,822,2025-08-03
9d77d0f8,PROP_029_U091,Erica Miller,95374,672,2024-03-30
5fb52307,PROP_029_U092,William Gonzalez,97176,737,2024-10-24
d6ffaf30,PROP_029_U093,Brittany Jenkins,160965,688,2025-06-12
790b622e,PROP_029_U094,Keith Montes,242071,707,2025-09-25
88d64106,PROP_029_U095,Lauren Walker,149670,662,2025-05-18
f9b73dca,PROP_029_U098,Margaret Mitchell,168217,703,2024-03-04
3478cab4,PROP_029_U099,Michael Gonzalez,160192,696,2025-01-06
